YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201901,133012,795756,1,12.01,"E","VERO BEACH",27.656,-80.376,2739360,8022560
201901,133012,795757,1,0,"N","BUOY 41009",28.52,-80.17,2831200,8010200
201901,133012,795758,1,2.3,"SE","STUART",27.18,-80.22,2710800,8013200
201901,133012,795759,1,6.66,"NNE","TEQUESTA",27.0449,-80.0387,272694,802322
201901,133012,795917,1,6.48,"NNE","PLAYALINDA BEACH",28.64,-80.75,2838400,8045000
201901,133020,795945,1,.69,"WNW","CHEMEKETA PARK",37.173,-121.992,3710380,12159520
201901,133020,795945,2,.71,"WNW","CHEMEKETA PARK",37.1728,-121.9924,3710368,12159544
201901,133020,795945,3,.7,"WNW","CHEMEKETA PARK",37.1727,-121.9923,3710362,12159538
201901,133020,795945,4,.69,"WNW","CHEMEKETA PARK",37.1728,-121.992,3710368,12159520
201901,133020,795946,1,8.58,"SSE","BUTANO PARK",37.11,-122.29,376600,12217400
201901,133020,795947,1,1.77,"SW","SANTA CRUZ",36.96,-122.04,3657600,1222400
201901,133020,796049,1,2.63,"S","CHIANTI",38.7123,-122.9762,3842738,12258572
201901,133020,796049,2,2.63,"S","CHIANTI",38.7123,-122.9764,3842738,12258584
201901,133020,796049,3,2.63,"S","CHIANTI",38.7122,-122.9764,3842732,12258584
201901,133020,796049,4,2.64,"S","CHIANTI",38.7122,-122.9763,3842732,12258578
201901,133020,796050,1,2.15,"NNE","SUNNYVALE",37.3976,-122.0119,3723856,122714
201901,133020,796050,2,2.14,"NNE","SUNNYVALE",37.3974,-122.012,3723844,122720
201901,133020,796050,3,2.14,"NNE","SUNNYVALE",37.3975,-122.0122,3723850,122732
201901,133020,796050,4,2.15,"NNE","SUNNYVALE",37.3976,-122.0121,3723856,122726
201901,133020,796051,1,.92,"NNE","BAUMBERG",37.6428,-122.0953,3738568,1225718
201901,133020,796051,2,.92,"NNE","BAUMBERG",37.6427,-122.095,3738562,1225700
201901,133020,796051,3,.9,"NNE","BAUMBERG",37.6425,-122.0951,3738550,1225706
201901,133020,796051,4,.91,"NNE","BAUMBERG",37.6426,-122.0953,3738556,1225718
201901,133020,796052,1,1.37,"S","WILFRED",38.3502,-122.7213,3821012,12243278
201901,133020,796052,2,1.38,"S","WILFRED",38.3501,-122.7212,3821006,12243272
201901,133020,796052,3,1.38,"S","WILFRED",38.35,-122.7213,3821000,12243278
201901,133020,796052,4,1.38,"S","WILFRED",38.3501,-122.7213,3821006,12243278
201901,133020,796053,1,2.46,"NE","YOUNTVILLE",38.4277,-122.3414,3825662,12220484
201901,133020,796053,2,2.48,"NE","YOUNTVILLE",38.4277,-122.3409,3825662,12220454
201901,133020,796053,3,2.47,"NE","YOUNTVILLE",38.4275,-122.3409,3825650,12220454
201902,133994,802407,3,1.05,"NNW","OLEMA",38.0435,-122.789,382610,12247340
201902,133994,802407,4,1.04,"NNW","OLEMA",38.0433,-122.7889,382598,12247334
201902,133994,802409,1,.56,"ESE","FULTON",38.4964,-122.7607,3829784,12245642
201902,133994,802409,2,.58,"ESE","FULTON",38.4963,-122.7604,3829778,12245624
201902,133994,802409,3,.56,"ESE","FULTON",38.4963,-122.7607,3829778,12245642
201902,133994,802409,4,.56,"ESE","FULTON",38.4964,-122.7607,3829784,12245642
201902,133994,802410,1,.47,"NE","WOODLEAF",38.6057,-122.5952,3836342,12235712
201902,133994,802410,2,.46,"NNE","WOODLEAF",38.6056,-122.5956,3836336,12235736
201902,133994,802410,3,.45,"NNE","WOODLEAF",38.6054,-122.5955,3836324,12235730
201902,133994,802410,4,.45,"NE","WOODLEAF",38.6055,-122.5953,3836330,12235718
201902,133994,802411,1,2.29,"SW","CROWN",38.2489,-122.6825,3814934,12240950
201902,133994,802411,2,2.29,"SW","CROWN",38.2489,-122.6826,3814934,12240956
201902,133994,802411,3,2.3,"SW","CROWN",38.2488,-122.6827,3814928,12240962
201902,133994,802411,4,2.29,"SW","CROWN",38.2488,-122.6826,3814928,12240956
201902,133994,802412,1,.42,"WNW","FORESTVILLE",38.472,-122.8874,3828320,12253244
201902,133994,802412,2,.43,"WNW","FORESTVILLE",38.4719,-122.8876,3828314,12253256
201902,133994,802412,3,.43,"WNW","FORESTVILLE",38.4719,-122.8875,3828314,12253250
201902,133994,802412,4,.42,"WNW","FORESTVILLE",38.4719,-122.8874,3828314,12253244
201902,133994,802413,1,.57,"NW","MARK WEST",38.5256,-122.7878,3831536,12247268
201902,133994,802413,2,.59,"NW","MARK WEST",38.5259,-122.788,3831554,12247280
201902,133994,802413,3,.61,"NW","MARK WEST",38.5259,-122.7883,3831554,12247298
201902,133994,802413,4,.59,"NW","MARK WEST",38.5257,-122.7881,3831542,12247286
201902,133994,802415,1,2.32,"SW","SONOMA",38.2552,-122.4788,3815312,12228728
201902,133994,802415,2,2.35,"SW","SONOMA",38.2543,-122.4784,3815258,12228704
201902,133994,802415,3,2.36,"SW","SONOMA",38.2544,-122.4789,3815264,12228734
201902,133994,802415,4,2.35,"SW","SONOMA",38.255,-122.4794,3815300,12228764
201902,133994,802416,1,1.31,"E","VALLEY FORD",38.3165,-122.8964,3818990,12253784
201902,133994,802416,2,1.31,"ESE","VALLEY FORD",38.3162,-122.8964,3818972,12253784
201902,133994,802416,3,1.29,"ESE","VALLEY FORD",38.3163,-122.8967,3818978,12253802
201902,133994,802416,4,1.29,"E","VALLEY FORD",38.3165,-122.8965,3818990,12253790
201902,133994,802417,1,2.03,"ESE","HESSEL",38.3347,-122.738,3820082,12244280
201902,133994,802417,2,2.01,"ESE","HESSEL",38.3348,-122.7385,3820088,12244310
201902,133994,802417,3,2.02,"ESE","HESSEL",38.3344,-122.7385,3820064,12244310
201902,133994,802417,4,2.03,"ESE","HESSEL",38.3345,-122.7382,3820070,12244292
201902,133994,802418,1,1.77,"WNW","ROSELAND",38.4382,-122.7809,3826292,12246854
201902,133994,802418,2,1.77,"WNW","ROSELAND",38.4379,-122.7812,3826274,12246872
201902,133994,802418,3,1.78,"WNW","ROSELAND",38.438,-122.7813,3826280,12246878
201902,133994,802418,4,1.78,"WNW","ROSELAND",38.4381,-122.7812,3826286,12246872
201902,133994,802464,1,1.15,"WNW","SHERIDAN",38.4753,-123.0501,3828518,1233006
201902,133994,802464,2,1.15,"WNW","SHERIDAN",38.4752,-123.0503,3828512,1233018
201902,133994,802464,3,1.15,"WNW","SHERIDAN",38.4751,-123.0502,3828506,1233012
201902,133994,802464,4,1.14,"WNW","SHERIDAN",38.4751,-123.05,3828506,1233000
201902,133994,802465,1,2.11,"NW","SCHELLVILLE ARPT",38.241,-122.4783,3814460,12228698
201902,133994,802465,2,2.12,"NW","SCHELLVILLE ARPT",38.2411,-122.4785,3814466,12228710
201902,133994,802465,3,2.12,"NW","SCHELLVILLE ARPT",38.2409,-122.4785,3814454,12228710
201902,133994,802465,4,2.11,"NW","SCHELLVILLE ARPT",38.2409,-122.4783,3814454,12228698
201902,133994,802466,1,.91,"SSW","HEALDSBURG",38.6072,-122.8738,3836432,12252428
201902,133994,802466,2,.92,"SSW","HEALDSBURG",38.607,-122.8737,3836420,12252422
201902,133994,802466,3,.92,"SSW","HEALDSBURG",38.607,-122.8739,3836420,12252434
201902,133994,802466,4,.91,"SSW","HEALDSBURG",38.6071,-122.874,3836426,12252440
201902,133994,802467,1,.34,"SSW","BAILHACHE",38.5957,-122.853,3835742,12251180
201902,133994,802467,2,.35,"SSW","BAILHACHE",38.5955,-122.853,3835730,12251180
201902,133994,802467,3,.36,"SSW","BAILHACHE",38.5955,-122.8532,3835730,12251192
201902,133994,802467,4,.35,"SSW","BAILHACHE",38.5957,-122.8532,3835742,12251192
201902,133994,802468,1,.42,"ENE","WILFRED",38.3733,-122.7135,3822398,12242810
201902,133994,802468,2,.42,"ENE","WILFRED",38.3732,-122.7133,3822392,12242798
201902,133994,802468,3,.42,"ENE","WILFRED",38.373,-122.7133,3822380,12242798
201902,133994,802468,4,.41,"ENE","WILFRED",38.3731,-122.7136,3822386,12242816
201902,133994,802469,1,.36,"S","KRUG",38.5249,-122.4808,3831494,12228848
201902,133994,802469,2,.36,"SSW","KRUG",38.525,-122.4814,3831500,12228884
201902,133994,802469,3,.37,"SSW","KRUG",38.5248,-122.4814,3831488,12228884
201902,133994,802469,4,.37,"S","KRUG",38.5247,-122.4813,3831482,12228878
201902,133994,802541,1,.66,"SSE","GREEN BRAE",37.9409,-122.5161,3756454,12230966
201902,133994,802541,2,.65,"SSE","GREEN BRAE",37.9412,-122.5161,3756472,12230966
201902,133994,802541,3,.65,"SSE","GREEN BRAE",37.9411,-122.5162,3756466,12230972
201902,133994,802541,4,.66,"SSE","GREEN BRAE",37.9409,-122.5163,3756454,12230978
201902,133994,802543,1,1.34,"ENE","(SJC)SAN JOSE INTL A",37.3804,-121.9094,3722824,12154564
201902,133994,802543,2,1.34,"ENE","(SJC)SAN JOSE INTL A",37.3805,-121.9096,3722830,12154576
201902,133994,802543,3,1.33,"ENE","(SJC)SAN JOSE INTL A",37.3805,-121.9097,3722830,12154582
201902,133994,802543,4,1.33,"ENE","(SJC)SAN JOSE INTL A",37.3804,-121.9096,3722824,12154576
201902,133994,802545,1,.48,"NE","GUERNEVILLE",38.5043,-122.993,3830258,12259580
201902,133994,802545,2,.49,"NE","GUERNEVILLE",38.5042,-122.9928,3830252,12259568
201902,133994,802545,3,.48,"NE","GUERNEVILLE",38.5041,-122.9929,3830246,12259574
201902,133994,802545,4,.48,"NE","GUERNEVILLE",38.5042,-122.993,3830252,12259580
201902,133994,802546,1,1.48,"W","FORESTVILLE",38.474,-122.9068,3828440,12254408
201902,133994,802546,2,1.46,"W","FORESTVILLE",38.4737,-122.9066,3828422,12254396
201902,133994,802546,3,1.5,"W","FORESTVILLE",38.4735,-122.9074,3828410,12254444
201902,133994,802546,4,1.5,"W","FORESTVILLE",38.4738,-122.9073,3828428,12254438
201902,133994,802575,1,1.17,"SSW","BLACK PT",38.1058,-122.5117,386348,12230702
201902,133994,802575,2,1.19,"SSW","BLACK PT",38.1053,-122.5113,386318,12230678
201902,133994,802575,3,1.04,"NNW","IGNACIO",38.0826,-122.5402,384956,12232412
201902,133994,802575,4,1.12,"NW","IGNACIO",38.0834,-122.5417,385004,12232502
201902,133994,802576,1,1.1,"W","CROWN",38.2708,-122.6703,3816248,12240218
201902,133994,802576,2,1.11,"W","CROWN",38.2707,-122.6705,3816242,12240230
201902,133994,802576,3,1.1,"W","CROWN",38.2707,-122.6703,3816242,12240218
201902,133994,802576,4,1.1,"W","CROWN",38.2707,-122.6702,3816242,12240212
201902,134123,803144,5,1.98,"NNE","JOPPA",37.2277,-88.8404,3713662,8850424
201902,134123,803145,1,.72,"SSE","MOUND CITY",37.0709,-89.1636,374254,899816
201902,134123,803145,2,2.48,"S","NEW GRAND CHAIN",37.2143,-89.0242,3712858,891452
201902,134123,803145,3,1.1,"SSE","NEW GRAND CHAIN",37.2363,-89.0098,3714178,89588
201902,134123,803145,4,1.72,"N","MOUND CITY",37.1049,-89.1715,376294,8910290
201902,134123,803146,1,1.3,"S","CAIRO",36.9813,-89.1776,3658878,8910656
201902,134123,803146,2,2.23,"SE","CAIRO",36.9817,-89.1466,3658902,898796
201902,134123,803146,3,.09,"SW","URBANDALE",37.049,-89.181,372940,8910860
201902,134123,803146,4,.87,"SW","URBANDALE",37.0423,-89.1925,372538,8911550
201902,134123,803147,1,0,"N","GOLCONDA",37.37,-88.48,3722200,8828800
201902,134123,803147,2,0,"SSW","BROWNFIELD",37.35,-88.62,3721000,8837200
201902,134123,803147,3,5.21,"SW","NEW LIBERTY",37.0644,-88.514,373864,8830840
201902,134123,803147,4,0,"SW","NEW LIBERTY",37.12,-88.45,377200,8827000
201902,134123,803148,1,0,"N","CAVE IN ROCK",37.47,-88.17,3728200,8810200
201902,134123,803148,2,0,"N","ROSICLARE",37.42,-88.35,3725200,8821000
201902,134123,803148,3,1,"N","ELIZABETHTOWN",37.4645,-88.3,3727870,8818000
201902,134123,803148,4,2.96,"NNW","LAMB",37.5663,-88.1487,3733978,888922
201902,134123,803148,5,1,"N","LAMB",37.5445,-88.12,3732670,887200
201902,134123,803148,6,3.54,"SE","LAMB",37.4955,-88.0723,3729730,884338
201902,134123,803151,1,0,"N","SHAWNEETOWN",37.7,-88.13,3742000,887800
201902,134123,803151,2,2.85,"NNE","SALINE MINES",37.6583,-88.1605,3739498,889630
201902,134123,803151,3,1.85,"E","BOWLESVILLE",37.6711,-88.1861,3740266,8811166
201902,134123,803151,4,5.39,"E","INMAN",37.8156,-88.0729,3748936,884374
201902,134123,803151,5,8.08,"NE","SHAWNEETOWN",37.7794,-88.0214,3746764,881284
201902,134123,803152,1,1.53,"WSW","MT CARBON",37.7416,-89.3559,3744496,8921354
201902,134123,803152,2,3.25,"W","MURPHYSBORO",37.7646,-89.3891,3745876,8923346
201902,134123,803152,3,2.19,"W","MURPHYSBORO",37.7667,-89.3699,3746002,8922194
201902,134123,803152,4,1.24,"WNW","MT CARBON",37.7547,-89.3519,3745282,8921114
201902,134123,803152,5,.34,"WSW","MT CARBON",37.7477,-89.3354,3744862,8920124
201902,134123,803153,1,0,"N","PLUMFIELD",37.88,-89,3752800,8900
201902,134123,803153,2,1.09,"ESE","ZEIGLER",37.8934,-89.0319,3753604,891914
201902,134123,803153,3,.8,"W","ZEIGLER JCT",37.9207,-89.0347,3755242,892082
201902,134123,803153,4,.09,"NNE","ORIENT",37.9213,-88.9794,3755278,8858764
201902,134123,803157,1,2.66,"NNW","CARMI MUNI ARPT",38.1376,-88.1606,388256,889636
201902,134123,803157,2,3.09,"SW","CROSSVILLE",38.144,-88.1162,388640,886972
201902,134123,803157,3,1.94,"WSW","EPWORTH",38.0602,-88.1333,383612,887998
201902,134123,803157,4,2.04,"SSW","CARMI",38.0529,-88.1847,383174,8811082
201902,134123,803177,1,4.64,"E","PHILLIPSTOWN",38.1595,-87.9355,389570,8756130
201902,134123,803177,2,.53,"NE","PHILLIPSTOWN",38.1549,-88.0126,389294,88756
201902,134123,803177,3,2.07,"N","EMMA",37.9999,-88.0976,3759994,885856
201902,134123,803177,4,5.09,"ENE","MAUNIE",38.0686,-87.9702,384116,8758212
201902,134123,803178,1,1.25,"SE","ALLENDALE",38.5163,-87.7048,3830978,8742288
201902,134123,803178,2,3.01,"ESE","ALLENDALE",38.5064,-87.6732,3830384,8740392
201902,134123,803178,3,1.59,"N","MT CARMEL",38.4427,-87.7649,3826562,8745894
201902,134123,803178,4,1.02,"ESE","MT CARMEL",38.4144,-87.7526,3824864,8745156
201902,133381,798106,3,2.94,"ENE","MADISON",38.8895,-82.7514,3853370,8245084
201902,133381,798106,4,2.75,"NE","MADISON",38.8971,-82.7625,3853826,8245750
201902,133383,798111,1,3.45,"S","AURORA",39.02,-84.9,391200,8454000
201902,133383,798111,2,3.37,"S","AURORA",39.0214,-84.9039,391284,8454234
201902,133383,798111,3,2.92,"S","AURORA",39.0278,-84.8979,391668,8453874
201902,133383,798111,4,3.07,"S","AURORA",39.0259,-84.8943,391554,8453658
201902,133386,798128,1,.69,"S","BURLINGTON",39.02,-84.72,391200,8443200
201902,133386,798128,2,.83,"WSW","BURLINGTON",39.0234,-84.733,391404,8443980
201902,133386,798128,3,.1,"ENE","BURLINGTON",39.0307,-84.7184,391842,8443104
201902,133386,798128,4,.35,"ESE","BURLINGTON",39.0276,-84.7142,391656,8442852
201902,133386,798129,1,.69,"S","COLD SPG",39.01,-84.43,39600,8425800
201902,133386,798129,2,.79,"W","HIGHLAND HGTS",39.0302,-84.4648,391812,8427888
201902,133386,798129,3,.2,"WNW","BRENT",39.0506,-84.4337,393036,8426022
201902,133386,798129,4,.6,"W","ROSS",39.0207,-84.3411,391242,8420466
201902,133386,798129,5,1.2,"W","CAMP SPGS",39.0005,-84.3724,3930,8422344
201902,133387,798130,1,.67,"NW","STRICKLETT",38.4866,-83.3892,3829196,8323352
201902,133387,798130,2,.52,"WNW","STRICKLETT",38.4821,-83.3893,3828926,8323358
201902,133387,798130,3,.46,"ENE","STRICKLETT",38.4816,-83.3718,3828896,8322308
201902,133387,798130,4,.82,"ENE","STRICKLETT",38.4848,-83.3661,3829088,8321966
201902,133417,798340,1,1.3,"WSW","SUFFOLK",32.6603,-94.9991,3239618,9459946
201902,133417,798340,2,1.16,"SW","SUFFOLK",32.6603,-94.9964,3239618,9459784
201902,133417,798340,3,1.18,"SW","SUFFOLK",32.6598,-94.9963,3239588,9459778
201902,133417,798340,4,1.32,"WSW","SUFFOLK",32.6598,-94.9991,3239588,9459946
201902,133503,798740,1,.92,"SW","NEW TAITON",29.31,-96.34,2918600,9620400
201902,133503,798741,1,1.83,"SW","DICKINSON",29.45,-95.07,2927000,954200
201902,133503,798742,1,2.83,"SSW","IOWA COLONY",29.44,-95.43,2926400,9525800
201902,133503,798743,1,.69,"N","ALVIN",29.43,-95.25,2925800,9515000
201902,133503,798757,1,1.64,"E","STEWART HGTS",29.7486,-94.9427,2944916,9456562
201902,133503,798757,2,2.22,"NNE","BAY OAKS",29.7081,-94.9622,2942486,9457732
201902,133503,798757,3,1.51,"SW","LA PORTE MUNI ARPT",29.6533,-95.0863,2939198,955178
201902,133503,798757,4,.55,"S","DEER PARK",29.692,-95.1192,2941520,957152
201902,133570,799211,1,.57,"E","CLEVELAND",33.75,-90.72,3345000,9043200
201902,133570,799211,2,1.85,"N","WINSTONVILLE",33.9268,-90.7315,3355608,9043890
201902,133570,799211,3,4.34,"SSE","PERTHSHIRE",33.9165,-90.8802,3354990,9052812
201902,133570,799211,4,1.52,"WSW","VICTOR",33.7713,-90.8544,3346278,9051264
201902,133570,799212,1,1.07,"WNW","SAND HILL",32.4837,-89.8878,3229022,8953268
201902,133570,799213,1,2.62,"SSE","BIGSPRINGS",33.665,-88.8526,3339900,8851156
201902,133570,799214,1,1.64,"E","MABEN",33.5491,-89.0515,3332946,893090
201902,133570,799215,1,1.27,"N","ROSEBUD",32.6683,-89.3823,3240098,8922938
201902,133381,798105,5,1.41,"S","WEST PORTSMOUTH",38.7496,-83.0282,3844976,831692
201902,133570,799217,1,1.2,"S","STARKVL OKTIBBEHA AR",33.4628,-88.6822,3327768,8840932
201902,133570,799218,1,2.32,"W","GALYX",32.95,-88.54,3257000,8832400
201902,133570,799219,1,2.07,"N","BENTONIA",32.66,-90.37,3239600,9022200
201902,133570,799220,1,.58,"E","SATARTIA",32.67,-90.54,3240200,9032400
201902,133570,799221,1,.91,"NE","REDWOOD",32.4878,-90.8074,3229268,9048444
201902,133570,799222,1,2.7,"WSW","ETHEL",33.1,-89.51,336000,8930600
201902,133570,799223,1,.58,"NE","NEWPORT",32.9369,-89.7644,3256214,8945864
201902,133570,799224,1,1.32,"N","GORDON",31.9192,-90.9791,3155152,9058746
201902,133570,799226,1,2.82,"NNW","MADDEN",32.72,-89.36,3243200,8921600
201902,133570,799230,1,2.05,"S","ARTESIA",33.3905,-88.654,3323430,8839240
201902,133570,799230,2,1.88,"S","ARTESIA",33.3929,-88.6463,3323574,8838778
201902,133570,799239,1,.97,"SSW","COLUMBUS",33.4865,-88.4346,3329190,8826076
201902,133381,798106,1,2.2,"NE","MADISON",38.8925,-82.771,3853550,8246260
201902,133381,798106,2,2.76,"ENE","MADISON",38.8863,-82.7531,3853178,8245186
201902,133570,799239,2,2.76,"SE","STEENS",33.5462,-88.2814,3332772,8816884
201902,133570,810948,1,.9,"NE","GREENVILLE",33.41,-91.04,3324600,912400
201902,133570,810948,2,2.72,"SSE","SWIFTWATER",33.3145,-91.0496,3318870,912976
201902,133570,810948,3,.77,"SW","OSSEOLA",33.3116,-90.8889,3318696,9053334
201902,133570,810948,4,.82,"SSE","DUNKIRK",33.4599,-90.8725,3327594,9052350
201902,133571,799367,1,.91,"NE","CRYSTAL SPGS",31.99,-90.36,3159400,9021600
201902,133572,799108,1,.91,"SW","COLLINS JAYCEE ARPT",31.64,-89.56,3138400,8933600
201902,133572,799109,1,.37,"SSE","EUPORA",33.5249,-89.2785,3331494,8916710
201902,133572,799109,2,1.65,"E","EUPORA",33.5289,-89.2514,3331734,8915084
201902,133572,799109,3,1.56,"NE","EUPORA",33.5436,-89.2583,3332616,8915498
201902,133572,799109,4,1.03,"NNE","EUPORA",33.5444,-89.2755,3332664,8916530
201902,133572,799110,1,2.76,"N","COILA",33.44,-89.97,3326400,8958200
201902,133572,799110,2,3.34,"N","COILA",33.4484,-89.971,3326904,8958260
201902,133572,799110,3,3.46,"N","COILA",33.4498,-89.9643,3326988,8957858
201902,133572,799110,4,2.86,"N","COILA",33.4411,-89.964,3326466,8957840
201902,133572,799111,1,.69,"N","CARROLLTON",33.51,-89.92,3330600,8955200
201902,133572,799111,2,.45,"N","CARROLLTON",33.5065,-89.9203,3330390,8955218
201902,133572,799111,3,.64,"NNW","CARROLLTON",33.5081,-89.9254,3330486,8955524
201902,133572,799111,4,.6,"SSW","NORTH CARROLLTON",33.5122,-89.9244,3330732,8955464
201902,133572,799112,1,1.73,"E","CUMBERLAND",33.62,-89.05,3337200,893000
201902,133572,799112,2,2.25,"SE","CUMBERLAND",33.6005,-89.0487,3336030,892922
201902,133572,799112,3,7.67,"ESE","CUMBERLAND",33.5752,-88.958,3334512,8857480
201902,133572,799112,4,7.16,"E","CUMBERLAND",33.6111,-88.9561,3336666,8857366
201902,133572,799113,1,.69,"N","WEST PT",33.61,-88.65,3336600,8839000
201902,133572,799113,4,6.81,"NNE","WAVERLY STATION",33.6625,-88.4791,3339750,8828746
201902,133572,799114,1,4.55,"WSW","MC CUTCHEON",33.22,-90.97,3313200,9058200
201902,133572,799114,2,4.69,"ESE","AVON",33.2092,-90.9727,3312552,9058362
201902,133572,799114,3,4.62,"SW","MC CUTCHEON",33.2093,-90.9634,3312558,9057804
201902,133572,799114,4,4.14,"WSW","MC CUTCHEON",33.2202,-90.9622,3313212,9057732
201902,133572,799208,1,1.03,"WSW","NORTH CARROLLTON",33.5144,-89.9366,3330864,8956196
201902,133572,799208,2,2.69,"E","CARROLLTON",33.5047,-89.8737,3330282,8952422
201902,133572,799208,3,5.25,"N","MC CARLEY",33.5953,-89.8181,3335718,8949086
201902,133572,799208,4,3.24,"S","JEFFERSON",33.5833,-89.8948,3334998,8953688
201902,133572,799209,1,1.38,"N","REDDING",33.74,-89.53,3344400,8931800
201902,133572,799209,2,1.48,"NW","REDDING",33.7371,-89.5455,3344226,8932730
201902,133572,799209,3,.57,"N","REDDING",33.7283,-89.5306,3343698,8931836
201902,133572,799209,4,1.14,"NE","REDDING",33.7332,-89.5181,3343992,8931086
201902,133572,799210,1,1.34,"WNW","EUPORA",33.54,-89.3,3332400,8918000
201902,133572,799210,2,1.52,"NE","EUPORA ARPT",33.547,-89.3033,3332820,8918198
201902,133572,799210,3,1.5,"NNW","EUPORA",33.5484,-89.2939,3332904,8917634
201902,133572,799210,4,1.03,"NNW","EUPORA",33.5427,-89.2895,3332562,8917370
201902,133572,799368,1,2.38,"NNE","POLKVILLE",32.21,-89.68,3212600,8940800
201902,133572,799368,2,1.71,"NE","POLKVILLE",32.2004,-89.6834,3212024,8941004
201902,133572,799368,3,2.09,"NE","POLKVILLE",32.2029,-89.6766,3212174,8940596
201902,133572,799368,4,2.46,"NNE","POLKVILLE",32.2096,-89.6768,3212576,8940608
201902,133572,799369,1,.21,"NE","EVERETT",32.0323,-89.8276,321938,8949656
201902,133572,799370,1,1.81,"NE","LINGLE",32.22,-89.56,3213200,8933600
201902,133572,799371,1,.64,"WSW","LINGLE",32.1949,-89.5891,3211694,8935346
201902,133572,799372,1,1.38,"N","CENTER RIDGE",31.95,-89.48,3157000,8928800
201902,133572,799372,2,.5,"NNE","CENTER RIDGE",31.9364,-89.4761,3156184,8928566
201902,133572,799372,3,1.09,"NE","CENTER RIDGE",31.94,-89.4658,3156400,8927948
201902,133572,799372,4,1.53,"NNE","CENTER RIDGE",31.9505,-89.4704,3157030,8928224
201902,133572,799373,1,1.38,"S","WINNA MONTGOMERY CO",33.45,-89.73,3327000,8943800
201902,133572,799373,2,1.04,"ENE","FOLTZ",33.4361,-89.7334,3326166,8944004
201902,133572,799373,3,1.7,"ENE","FOLTZ",33.4391,-89.7227,3326346,8943362
201902,133572,799373,4,1.32,"SSE","WINNA MONTGOMERY CO",33.4521,-89.7223,3327126,8943338
201902,133572,799374,1,.59,"W","LAUREL",31.7,-89.14,3142000,898400
201902,133572,799374,2,1.12,"SW","LAUREL",31.6873,-89.1419,3141238,898514
201902,133572,799374,3,.84,"SSE","LAUREL",31.6887,-89.1248,3141322,897488
201902,133572,799374,4,.49,"NE","LAUREL",31.7054,-89.1247,3142324,897482
201902,133572,799375,1,1.5,"SE","MERIDIAN",32.3532,-88.7037,3221192,8842222
201902,133572,799375,2,.88,"SW","BONITA",32.3629,-88.6826,3221774,8840956
201902,133572,799375,3,1.05,"WNW","BONITA",32.3752,-88.6869,3222512,8841214
201902,133572,799375,4,.69,"E","MERIDIAN",32.3707,-88.7083,3222242,8842498
201902,133572,799375,5,.85,"SE","MERIDIAN",32.36,-88.7115,3221600,8842690
201902,133572,799376,1,.69,"N","ARCHUSA SPGS",32.04,-88.72,322400,8843200
201902,133572,799376,2,.85,"NE","QUITMAN",32.0583,-88.7192,323498,8843152
201902,133572,799376,3,.47,"NNW","QUITMAN",32.0558,-88.7344,323348,8844064
201902,133572,799376,4,.9,"WNW","ARCHUSA SPGS",32.0326,-88.7351,321956,8844106
201902,133572,799376,5,.25,"NNW","ARCHUSA SPGS",32.0334,-88.7212,322004,8843272
201902,133572,799377,1,1.86,"NW","QUITO",33.4694,-90.3425,3328164,9020550
201902,133572,799377,2,3.76,"SW","SHELLMOUND",33.5617,-90.3165,3333702,9018990
201902,133572,799377,3,1.82,"SSE","CRAIGSIDE",33.558,-90.1826,3333480,9010956
201902,133572,799377,4,.8,"SSE","GREENWOOD",33.5102,-90.1727,3330612,9010362
201902,133572,799378,1,.58,"E","INDIANOLA",33.45,-90.64,3327000,9038400
201902,133572,799378,2,.64,"WNW","POLLOCK",33.4339,-90.6401,3326034,9038406
201902,133572,799378,3,.99,"SW","INDIANOLA",33.4391,-90.6611,3326346,9039666
201902,133572,799378,4,.73,"WNW","INDIANOLA",33.4551,-90.6612,3327306,9039672
201902,133572,799378,5,.57,"NE","INDIANOLA",33.4567,-90.6443,3327402,9038658
201902,133572,799379,1,1.03,"S","HOPE",32.7353,-89.2478,3244118,8914868
201902,133572,799379,2,1.05,"NNE","HOPE",32.7645,-89.2446,3245870,8914676
201902,133572,799379,3,1.84,"NNW","WILLIAMSVILLE",32.7757,-89.158,3246542,899480
201902,133572,799379,4,1.26,"N","WILLIAMSVILLE",32.7682,-89.149,3246092,898940
201902,133572,799436,1,1.89,"ENE","MENDENHALL",31.96,-89.85,3157600,8951000
201902,133572,799436,2,2.06,"NNE","D LO",32.0078,-89.8872,32468,8953232
201902,133572,799436,3,3.35,"W","D LO",31.9846,-89.9569,3159076,8957414
201902,133572,799436,4,3,"WNW","MERIT",31.9377,-89.9667,3156262,8958002
201902,133572,799437,1,1.95,"NNE","THAYER",31.5058,-90.4366,3130348,9026196
201902,133572,799437,2,1.88,"S","BRISTERVILLE",31.3529,-90.2784,3121174,9016704
201902,133572,799437,3,2.19,"ESE","BRISTERVILLE",31.3644,-90.2477,3121864,9014862
201902,133572,799437,4,.45,"S","CAM",31.5435,-90.3799,3132610,9022794
201902,133572,799438,1,2.66,"WNW","DANIEL",32.147,-89.7609,328820,8945654
201902,133572,799438,2,2.29,"SW","GUNN",32.0513,-89.7122,323078,8942732
201902,133572,799438,3,4.36,"E","GUNN",32.0798,-89.6065,324788,8936390
