BEGIN_YEAR,BEGIN_MONTH,BEGIN_DAY,EVENT_ID,MONTH_NAME,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,FLOOD_CAUSE,BEGIN_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
2019,02,22,811572,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,VALLEY HEAD,34.55,-85.61,34.5574,-85.6195
2019,02,22,811573,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ARKADELPHIA,33.87,-86.96,33.8769,-86.9569
2019,02,23,811574,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BRYANT,34.94,-85.66,34.9254,-85.6319
2019,02,23,811294,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,TENNESSEE CITY,36.104,-87.5235,36.0043,-87.5281
2019,02,23,811300,February,Flash Flood,0,0,0,0,10.00K,0.00K,Heavy Rain,OVERALL,35.8071,-86.4738,35.783,-86.4735
2019,02,23,811581,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,FLORENCE,34.78,-87.68,34.7851,-87.6827
2019,03,16,811817,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,ADEL,41.59,-94.03,41.61,-93.94
2019,03,14,811820,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,(DSM)DES MOINES INTL,41.56,-93.68,41.58,-93.67
2019,03,6,801268,March,Flash Flood,0,0,0,0,50.00K,0.00K,Heavy Rain,HAVILAH,35.5029,-118.5115,35.5239,-118.5045
2019,03,6,801327,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,DI GIORGIO,35.2647,-118.8219,35.2836,-118.8209
2019,01,16,805119,January,Flash Flood,0,0,0,0,10.00K,1.00K,Heavy Rain,GLEN AVON,34.0261,-117.4863,33.9833,-117.5138
2019,03,6,801337,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LAMONT,35.2681,-118.9059,35.2685,-118.8615
2019,03,16,811808,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,LU VERNE,42.88,-94.15,43.2,-94.14
2019,02,20,810949,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,WRENCOE,36.0056,-86.7069,36.111999999999995,-86.6732
2019,02,20,810951,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,NASHVILLE,36.1893,-86.755,36.0902,-86.994
2019,02,20,810952,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BAXTER,36.1216,-85.6109,36.1119,-85.5816
2019,02,23,811575,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HOLLYTREE,34.8,-86.25,34.7764,-86.2436
2019,02,23,811576,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,TOWN CREEK,34.69,-87.41,34.6793,-87.4091
2019,02,23,811577,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LACON,34.34,-86.91,34.336999999999996,-86.9071
2019,02,23,811302,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BARNES,36.5646,-85.226,36.559,-85.2259
2019,02,23,811303,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CLAYSVILLE,35.9502,-85.1509,35.9061,-85.0047
2019,02,23,799211,February,Flash Flood,0,0,0,0,10.00K,0.00K,Heavy Rain,CLEVELAND,33.75,-90.72,33.7713,-90.8544
2019,03,14,811806,March,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,LUTHER,42.0,-93.97,41.98,-93.87
2019,03,13,811822,March,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,VAN METER,41.53,-93.97,41.55,-93.96
2019,03,13,812450,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,BYRON,42.1547,-89.2274,42.1584,-89.2444
2019,03,9,812962,March,Flood,0,0,0,0,100.00K,100.00K,Heavy Rain / Snow Melt,FAIRFAX,40.2686,-95.2285,40.2866,-95.6423
2019,03,12,812524,March,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,FAIR GROVE,37.39,-93.18,37.3864,-93.1811
2019,03,12,812525,March,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HUMANSVILLE,37.7879,-93.6116,37.7889,-93.6112
2019,03,6,801269,March,Flash Flood,0,0,0,0,10.00K,0.00K,Heavy Rain,KERNVALE,35.61,-118.49,35.616,-118.4848
2019,03,6,801328,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,DELHI,37.4271,-120.7478,37.4273,-120.7444
2019,01,15,805116,January,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SEAL BEACH,33.7571,-118.1386,33.6412,-117.9786
2019,03,20,802599,March,Flash Flood,0,0,0,0,10.00K,0.00K,Heavy Rain,WOODLAKE ARPT,36.4073,-119.0624,36.406,-119.0619
2019,03,20,802602,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LEMONCOVE,36.3825,-119.0242,36.3833,-119.0244
2019,03,1,807184,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CURDSVILLE,37.7341,-87.3352,37.7092,-87.3184
2019,03,1,807185,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CARLINBURG,37.885,-87.3048,37.8031,-87.7739
2019,02,20,810953,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,PROVIDENCE,35.3034,-85.9013,35.3702,-85.8346
2019,02,20,810954,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ROVER,35.6928,-86.6276,35.4609,-86.655
2019,02,20,810955,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,TULLAHOMA,35.3505,-86.2163,35.6524,-86.2294
2019,02,23,811578,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MORGAN CITY,34.49,-86.58,34.4715,-86.5531
2019,02,23,811579,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,FAIRVIEW,34.5762,-86.9324,34.5812,-86.93700000000001
2019,02,23,811580,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LUGGTOWN,34.95,-87.07,34.9544,-87.0733
2019,02,23,811304,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SYLVIA,36.1694,-87.4287,36.1582,-87.3562
2019,02,23,811306,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,WAYLAND SPGS,35.06,-87.5735,35.0441,-87.5688
2019,03,15,811823,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,EMMETSBURG ARPT,43.09,-94.75,42.79,-94.44
2019,03,15,811796,March,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,FREEMAN,43.29,-93.28,43.28,-93.5
2019,03,12,812526,March,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,VAN,37.55,-93.33,37.5533,-93.3293
2019,03,12,812527,March,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,RONDO,37.7944,-93.4636,37.7973,-93.4635
2019,03,12,812528,March,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,FORKNERS HILL,37.45,-92.92,37.4515,-92.9228
2019,03,12,812529,March,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BEACH,37.44,-92.98,37.4406,-92.9749
2019,03,9,805291,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ANNA,37.4845,-89.25,37.47,-89.2682
2019,03,9,805290,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ASHERVILLE,36.9172,-90.1424,36.8276,-90.1301
2019,03,5,801270,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,VENOLA,35.3326,-119.0396,35.3319,-119.0396
2019,03,6,801329,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,KERNVILLE ARPT,35.6814,-118.3977,35.6503,-118.334
2019,03,1,807186,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,STURGIS,37.55,-87.98,37.5589,-88.1037
2019,03,1,807187,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CASAD,37.45,-88.17,37.4593,-88.0916
2019,03,1,807201,March,Flood,0,0,0,0,100.00K,0.00K,Heavy Rain,CAIRO,36.9853,-89.1378,37.0531,-89.18
2019,03,1,807205,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ROSICLARE,37.42,-88.35,37.45,-88.3
2019,03,15,811811,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,RALSTON,42.08,-94.63,41.86,-94.27
2019,02,20,810957,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,READYVILLE,35.8181,-86.1776,35.7096,-86.1929
2019,02,20,810958,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,DYCUS,36.3983,-85.8239,36.2993,-85.8314
2019,02,20,810959,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MAYLAND,36.0475,-85.2002,36.0446,-85.20200000000001
2019,02,19,811318,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,FALKVILLE,34.3536,-86.8941,34.3562,-86.9137
2019,02,23,811377,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SHEFFIELD,34.77,-87.68,34.7696,-87.6806
2019,02,23,811379,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HARTSELLE ARPT,34.4,-86.95,34.399,-86.9539
2019,02,23,811582,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HARTSELLE,34.44,-86.94,34.4431,-86.92399999999999
2019,02,23,811583,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,DECATUR,34.61,-86.98,34.6089,-86.9786
2019,02,23,811584,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MT LEVENTOV,34.82,-86.64,34.8176,-86.646
2019,02,23,811309,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,GOODLETTSVILLE,36.3483,-86.7293,36.3329,-86.73
2019,02,23,811314,February,Flash Flood,0,0,0,0,20.00K,0.00K,Heavy Rain,WEST MEADE,36.1387,-86.9264,36.1281,-86.9296
2019,03,19,811841,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,FREEMAN,43.29,-93.28,43.28,-93.5
2019,03,14,812445,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,SOUTH BELOIT,42.4959,-89.0049,42.4959,-89.06299999999999
2019,03,23,812655,March,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LOCO,34.3,-97.6,34.3061,-97.5997
2019,03,12,812530,March,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,JERKTAIL,37.44,-92.45,37.4436,-92.4538
2019,03,12,812533,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,OLIVE,37.41,-93.1282,37.4117,-93.1068
2019,03,12,812535,March,Flood,0,0,0,0,0.00K,0.00K,Dam / Levee Break,FAIR GROVE,37.416,-93.111,37.413000000000004,-93.1122
2019,03,12,812536,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,PLEASANT HOPE,37.503,-93.2614,37.5044,-93.2606
2019,03,19,814235,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,NECEDAH,44.0265,-90.0727,44.0275,-90.0707
2019,03,5,805515,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,WILFRED,38.3492,-122.7211,38.349000000000004,-122.7211
2019,03,6,805516,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LAS JUNTAS,37.9779,-122.0657,37.9777,-122.0658
2019,03,6,805517,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,GREEN BRAE,37.9382,-122.5171,37.9381,-122.5173
2019,03,6,805518,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SCHELLVILLE ARPT,38.1515,-122.4483,38.1513,-122.4483
2019,03,6,805519,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ORINDA,37.8925,-122.1714,37.8925,-122.1716
2019,03,6,801271,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LAMONT,35.2659,-118.9226,35.2661,-118.9217
2019,03,27,805349,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SNELLING,37.5655,-120.4267,37.5655,-120.4255
2019,03,1,807188,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LEDBETTER,37.05,-88.48,37.35,-88.4801
2019,03,1,807190,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HOLLOWAY,37.0562,-89.167,37.0238,-89.1728
2019,03,1,807202,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MOUND CITY,37.08,-89.17,37.1745,-89.0915
2019,03,1,807215,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,EVANSVILLE,37.9288,-87.4851,37.9237,-87.4786
2019,03,11,811814,March,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,CHURCHVILLE,41.39,-93.76,41.35,-93.73
2019,02,20,810882,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LIVINGSTON ARPT,36.4023,-85.3319,36.3937,-85.3317
2019,02,20,810863,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CHARLOTTE,36.1999,-87.34299999999999,36.0568,-87.3721
2019,02,19,811381,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,TOONERSVILLE,34.85,-87.32,34.8496,-87.3244
2019,02,19,811383,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CENTER HILL,34.9385,-87.4581,34.9308,-87.4563
2019,02,19,811384,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LEXINGTON,34.9775,-87.384,34.9728,-87.3884
2019,02,19,811385,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,UPPER GREEN HILL,34.98,-87.53,34.9811,-87.5355
2019,02,23,811585,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HENAGAR,34.46,-85.79,34.4711,-85.7713
2019,02,23,811586,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,TOWN CREEK,34.69,-87.41,34.6817,-87.4112
2019,02,23,811588,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,OAKWORTH,34.57,-86.97,34.576,-86.9739
2019,02,23,811322,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,TWO CHESNUT,36.4163,-86.5978,36.3855,-86.6799
2019,02,23,811325,February,Flash Flood,0,0,0,0,50.00K,0.00K,Heavy Rain,MILLERSVILLE,36.3591,-86.6874,36.2927,-86.6217
2019,03,12,812540,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SLAGLE,37.5554,-93.3912,37.5538,-93.391
2019,03,12,812545,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,VAN,37.5593,-93.2848,37.5593,-93.2793
2019,03,13,812547,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ZORA,38.31,-93.1,38.3122,-93.0964
2019,03,30,812549,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MANSFIELD,37.17,-92.53,37.1673,-92.5262
2019,03,30,812550,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,STOTESBURY,37.98,-94.56,37.9828,-94.5606
2019,03,18,814236,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,BUTMAN CORNERS,44.0591,-91.2846,44.0636,-91.3066
2019,03,27,814554,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,LAKE CITY,44.4542,-92.2744,44.4537,-92.2425
2019,03,24,814559,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,READS LNDG,44.4055,-92.084,44.4033,-92.0601
2019,03,25,814563,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,WINONA,44.059,-91.6553,44.0631,-91.6396
2019,03,18,814565,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,MC GREGOR,43.0296,-91.1737,43.0298,-91.1719
2019,03,20,814566,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,GUTTENBERG ARPT,42.8205,-91.104,42.8264,-91.0825
2019,03,9,803765,March,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,DE QUEEN,34.0504,-94.3516,34.0508,-94.3477
2019,03,6,801272,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,OILDALE,35.4088,-119.0191,35.4088,-119.0184
2019,03,6,801330,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BALLICO,37.49,-120.63,37.4917,-120.6298
2019,03,1,807191,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LIVERMORE,37.4945,-87.13,37.559,-87.27
2019,03,1,807192,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,PARADISE,37.2433,-86.9939,37.33,-87.15
2019,03,1,807193,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HAMLIN,36.6638,-88.071,36.666,-88.102
2019,03,28,809005,March,Flood,0,0,0,0,50.00K,0.00K,Heavy Rain / Snow Melt,WENDELL,46.1,-96.26,45.76,-96.24
2019,03,28,809007,March,Flood,0,0,0,0,50.00K,0.00K,Heavy Rain / Snow Melt,WOLVERTON,46.63,-96.76,46.33,-96.58
2019,03,14,811818,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,CHURCHVILLE,41.43,-93.79,41.38,-93.79
2019,02,20,810881,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SPRING HILL,35.7535,-86.9446,35.7403,-86.9252
2019,02,20,810883,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ROCKY FORK,35.9249,-86.5836,36.014,-86.5588
2019,02,19,811386,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LEXINGTON,34.96,-87.34,34.9587,-87.3452
2019,02,19,811388,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,POWELL,34.97,-87.23,34.9693,-87.2296
2019,02,19,811390,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CEDAR LAKE,34.55,-86.98,34.5506,-86.9835
2019,02,19,811394,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,JACKSONBURG,34.8889,-87.6931,34.8858,-87.6938
2019,02,24,811590,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SHEFFIELD,34.77,-87.68,34.7639,-87.6796
2019,02,24,811592,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MIDWAY,34.4224,-86.40899999999999,34.4118,-86.3924
2019,02,24,811593,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,WHITESBURG,34.5795,-86.5694,34.5769,-86.5721
2019,02,23,811361,February,Flash Flood,0,0,0,0,148.50K,0.00K,Heavy Rain,SULPHUR SPGS,36.2597,-87.0668,36.3555,-87.1019
2019,02,23,811362,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,EULIA,36.52,-86.16,36.5202,-86.1557
2019,03,21,811826,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,TAYLORSTOWN,39.2486,-77.5852,39.2496,-77.5868
2019,03,21,811833,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,WATERFORD,39.188,-77.6161,39.1934,-77.6176
2019,03,21,811837,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,YORKSHIRE,38.7962,-77.4395,38.7966,-77.4374
2019,03,29,815453,March,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,WOLF PT INTL AIRPORT(KOLF),48.0748,-105.5493,48.0718,-105.5647
2019,03,30,813834,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,TOA BAJA,18.4499,-66.1777,18.4476,-66.1724
2019,03,13,807221,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,THEBES,37.22,-89.47,37.2101,-89.4499
2019,03,15,807224,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MT CARBON,37.75,-89.33,37.7541,-89.3367
2019,03,14,807225,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MAUNIE,38.03,-88.05,38.028,-88.0222
2019,03,13,807246,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,UNIONTOWN,37.77,-87.93,37.7636,-87.9372
2019,03,6,801273,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,KERNVALE,35.6185,-118.478,35.6183,-118.4767
2019,03,6,801359,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,PENTLAND,35.0594,-119.3152,35.0589,-119.4006
2019,03,1,807194,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,GILBERTSVILLE,37.02,-88.28,36.7638,-88.1197
2019,03,1,807195,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ROCKCASTLE,36.9,-87.97,36.9001,-88.0428
2019,03,1,807196,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,KUTTAWA,37.07,-88.12,37.05,-88.0
2019,03,13,811819,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,DES MOINES,41.57,-93.61,41.59,-93.62
2019,02,7,810903,February,Flash Flood,0,0,0,0,10.00K,0.00K,Heavy Rain,ODON,38.86,-86.96,38.8592,-86.9602
2019,02,19,811395,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,FLINT CITY,34.53,-86.99,34.5337,-86.9871
2019,02,19,811396,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,RIPLEY,34.73,-87.11,34.7763,-87.2364
2019,02,19,811398,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BETHEL,34.93,-86.84,34.9379,-86.8426
2019,02,20,810960,February,Flash Flood,0,0,0,0,230.46K,0.00K,Heavy Rain,RICKMAN,36.2585,-85.4206,36.1642,-85.1227
2019,02,20,810956,February,Flash Flood,0,0,0,0,541.18K,0.00K,Heavy Rain,MORRISON,35.6038,-85.9454,35.7505,-85.6067
2019,02,23,811363,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LIVINGSTON ARPT,36.3962,-85.3301,36.3931,-85.3294
2019,02,23,811364,February,Flash Flood,0,0,0,0,166.33K,0.00K,Heavy Rain,WRIGLEY,35.8986,-87.3523,35.7853,-87.6318
2019,03,21,811842,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BRISTOW,38.7317,-77.5324,38.7319,-77.5306
2019,03,22,811843,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,FREDERICKSBURG,38.3182,-77.4689,38.3181,-77.4629
2019,03,22,811844,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,REMINGTON,38.5273,-77.8152,38.5007,-77.8018
2019,03,6,801274,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,TEHACHAPI MTN VLY AP,35.11,-118.43,35.1084,-118.4296
2019,03,1,807203,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,JOPPA,37.2,-88.85,37.1417,-88.7369
2019,03,1,807204,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,GOLCONDA,37.37,-88.48,37.12,-88.45
2019,03,14,811768,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,NEW HARTFORD,42.56,-92.49,42.58,-92.49
2019,02,14,810264,February,Flash Flood,0,0,0,0,30.00K,0.00K,Heavy Rain,MT BALDY,34.2398,-117.6796,34.1359,-117.7167
2019,02,7,810904,February,Flash Flood,0,0,0,0,10.00K,0.00K,Heavy Rain,ADAMS,39.3909,-85.5454,39.3911,-85.5477
2019,02,7,810905,February,Flash Flood,0,0,0,0,10.00K,0.00K,Heavy Rain,SPRINGHILL,39.424,-85.4134,39.4233,-85.4133
2019,02,7,810906,February,Flash Flood,0,0,0,0,30.00K,0.00K,Heavy Rain,ELLETTSVILLE,39.2341,-86.6263,39.233000000000004,-86.6246
2019,02,7,810907,February,Flash Flood,0,0,0,0,25.00K,0.00K,Heavy Rain,BICKNELL,38.8158,-87.3166,38.8141,-87.3165
2019,02,19,811400,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,GOURDSVILLE,34.97,-87.08,34.9711,-87.0891
2019,02,20,811401,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LAWNGATE,34.71,-87.07,34.7089,-87.0762
2019,02,20,811402,February,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BASHAM,34.51,-87.05,34.5109,-87.0572
2019,02,22,810961,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,WESTPOINT,35.1334,-87.5855,35.2797,-87.21700000000001
2019,02,22,810962,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HAMPSHIRE,35.5982,-87.3247,35.4524,-87.1864
2019,02,23,811367,February,Flash Flood,0,0,0,0,208.00K,0.00K,Heavy Rain,THOMPSONS XRDS,36.1496,-87.5322,36.1958,-87.3394
2019,02,23,811369,February,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,GODWIN,35.6414,-87.0754,35.5885,-87.0786
2019,03,22,812994,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HEREFORD,34.7918,-102.3749,34.7975,-102.4382
2019,03,1,814277,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,CAMDEN,33.5987,-92.8314,33.569,-92.82700000000001
2019,03,1,814278,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BLACK ROCK,36.1122,-91.0952,36.0884,-91.1197
2019,03,1,814279,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,POCAHONTAS,36.2688,-90.9658,36.2417,-90.9973
2019,03,1,814281,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,RIVERSIDE,35.2772,-91.2444,35.2637,-91.2459
2019,03,9,812966,March,Flood,0,0,0,0,100.00K,100.00K,Heavy Rain / Snow Melt,CORNING,40.2568,-95.5558,40.2031,-95.0785
2019,03,6,816892,March,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,VAITOGI,-14.3316,-170.7162,-14.3327,-170.7204
2019,03,6,801275,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BLACKWELLS CORNER,35.6187,-119.8739,35.6181,-119.8645
2019,01,17,805127,January,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Burn Area,ARCILLA,33.7619,-117.4736,33.7616,-117.4728
2019,03,6,801338,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,LIVINGSTON,37.3599,-120.7605,37.3613,-120.7606
2019,03,1,807206,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SHAWNEETOWN,37.7,-88.13,37.7819,-88.0265
2019,03,1,807207,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,THEBES,37.22,-89.47,37.2158,-89.4607
2019,03,1,807208,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MAUNIE,38.03,-88.05,38.029,-88.0176
2019,03,1,807209,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,MT CARMEL,38.4077,-87.74700000000001,38.4501,-87.7391
2019,03,14,811784,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,WATERLOO RANCH ARPT,42.49,-92.28,42.53,-92.38
2019,03,15,811785,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,(ALO)WATERLOO MUNI A,42.56,-92.38,42.51,-92.45
